"","X","RespondentID","Year","Age","Region","Educ.Level","Educ.Years","Educ.Attained","Marital","Husb.Educ.Level","Husb.Educ.Years","Husb.Employment","Employment","Husb.Educ.Attained","Husb.Age","Emotional.IPV","Less.Physic.IPV","More.Physic.IPV","Sexual.IPV","Husb.Employment.Bin","Employment.Bin","LPG","Physical.IPV","ANY.IPV","Counts.IPV","Male","Female"
"1185",10639,11196,2017,37,13,2,11,4,2,2,11,8331,0,3,43,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1186",10640,11197,2017,27,13,2,10,3,2,1,5,9329,0,1,26,1,1,0,0,1,0,"Male only Employed",1,1,2,1,0
"1187",10641,11198,2017,35,13,3,15,5,1,3,12,5222,4132,5,30,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1188",10642,11201,2017,36,13,2,11,4,1,2,11,4321,9329,3,41,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1189",10643,11202,2017,34,13,2,11,4,2,1,5,8321,0,1,43,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1190",10644,11203,2017,27,13,2,8,3,2,2,8,8331,0,3,44,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1191",10645,11204,2017,27,13,2,11,4,2,2,11,9329,5221,3,30,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1192",10646,11205,2017,38,13,2,11,4,1,2,11,5120,0,3,35,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1193",10647,11206,2017,27,13,2,11,4,2,3,13,3113,5223,5,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1194",10648,11207,2017,23,13,3,12,5,2,3,13,4222,0,5,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1195",10649,11208,2017,31,13,3,12,5,1,2,11,5414,5230,3,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1196",10650,11209,2017,30,13,1,7,2,2,2,10,7115,0,3,50,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1197",10652,11211,2017,37,13,2,11,4,1,3,13,3312,0,5,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1198",10653,11212,2017,18,6,2,8,3,2,2,8,9313,0,3,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1199",10654,11214,2017,27,6,2,11,4,1,2,11,7511,0,3,28,0,0,1,0,1,0,"Male only Employed",1,1,1,1,0
"1200",10656,11216,2017,44,6,3,13,5,1,2,11,8322,5212,3,46,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1201",10657,11217,2017,30,6,2,9,3,2,3,15,5414,9213,5,38,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1202",10658,11218,2017,22,6,2,11,4,2,2,9,3114,1420,3,24,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1203",10659,11219,2017,28,6,1,7,2,2,2,11,9312,0,3,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1204",10661,11221,2017,42,6,2,8,3,2,3,13,5414,9213,5,59,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1205",10662,11223,2017,24,6,1,5,1,2,1,2,9213,6213,1,27,0,1,0,0,1,1,"Both employed",1,1,1,1,1
"1206",10663,11224,2017,31,6,2,10,3,1,3,12,5414,1420,5,36,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1207",10665,11226,2017,31,6,2,11,4,1,2,11,9213,7514,3,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1208",10666,11227,2017,27,6,2,11,4,2,2,9,8321,0,3,34,1,1,1,0,1,0,"Male only Employed",1,1,2,1,0
"1209",10667,11228,2017,30,6,2,11,4,2,2,11,7534,5212,3,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1210",10668,11229,2017,44,6,2,10,3,1,2,11,7115,5142,3,48,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1211",10670,11232,2017,31,6,2,11,4,1,2,11,8331,0,3,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1212",10671,11233,2017,29,6,2,10,3,1,2,10,9213,5223,3,33,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1213",10672,11234,2017,37,6,1,7,2,1,1,7,9331,0,1,41,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1214",10673,11235,2017,29,6,1,7,2,1,0,NA,9321,9321,0,30,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1215",10674,11236,2017,34,6,3,12,5,1,2,11,5153,5221,3,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1216",10676,11238,2017,40,6,1,7,2,2,3,12,5249,5249,5,41,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1217",10677,11239,2017,39,6,2,11,4,1,1,7,9213,1221,1,47,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1218",10678,11240,2017,21,6,2,10,3,2,2,10,5131,0,3,30,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1219",10679,11242,2017,29,6,2,9,3,1,1,7,6226,0,1,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1220",10680,11243,2017,24,6,2,8,3,2,2,11,9312,0,3,46,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1221",10681,11244,2017,22,6,3,13,5,2,3,15,9216,9216,5,22,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1222",10682,11245,2017,30,6,1,3,1,1,1,2,6112,0,1,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1223",10683,11246,2017,27,6,1,7,2,1,1,3,6112,9213,1,29,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1224",10684,11247,2017,23,6,1,3,1,1,0,NA,6112,9213,0,33,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1225",10685,11248,2017,24,6,1,4,1,1,1,1,6117,9211,1,28,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1226",10686,11249,2017,19,6,1,5,1,2,1,5,6112,9213,1,23,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1227",10687,11250,2017,32,6,1,2,1,1,1,4,6117,6117,1,37,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1228",10688,11251,2017,24,6,1,7,2,1,1,4,6112,0,1,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1229",10689,11252,2017,23,6,1,7,2,1,1,5,6112,6112,1,28,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1230",10690,11253,2017,21,6,1,7,2,1,1,7,9213,0,1,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1231",10691,11254,2017,43,6,1,5,1,1,1,5,6112,9213,1,44,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1232",10692,11255,2017,41,6,1,1,1,1,1,1,6112,9213,1,43,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1233",10693,11256,2017,29,6,2,11,4,1,2,11,5414,3343,3,30,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1234",10694,11257,2017,32,6,3,15,5,1,3,15,4211,4110,5,36,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1235",10695,11258,2017,39,6,2,11,4,1,3,13,3141,0,5,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1236",10697,11260,2017,24,6,2,11,4,1,2,9,9211,0,3,25,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1237",10698,11261,2017,17,6,2,10,3,2,2,10,5249,0,3,19,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1238",10699,11263,2017,24,6,3,15,5,2,3,15,2513,4222,5,36,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1239",10700,11264,2017,22,6,2,11,4,2,3,13,5153,0,5,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1240",10701,11265,2017,37,6,2,10,3,1,1,3,9213,9121,1,39,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1241",10702,11266,2017,36,6,1,5,1,1,3,13,8322,5212,5,43,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1242",10703,11268,2017,28,6,2,11,4,2,2,9,5212,9520,3,30,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1243",10704,11269,2017,22,6,2,11,4,1,2,11,8321,9334,3,23,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1244",10705,11270,2017,22,6,2,9,3,2,2,11,9333,5142,3,24,1,0,0,1,1,1,"Both employed",0,1,2,1,1
"1245",10706,11271,2017,38,6,2,11,4,1,2,11,9312,1221,3,41,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1246",10707,11272,2017,25,6,1,3,1,2,2,11,7512,0,3,43,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1247",10708,11273,2017,37,6,2,9,3,2,2,11,7132,0,3,41,1,1,0,0,1,0,"Male only Employed",1,1,2,1,0
"1248",10709,11274,2017,36,6,3,12,5,2,3,15,5412,5212,5,54,1,1,0,0,1,1,"Both employed",1,1,2,1,1
"1249",10710,11275,2017,31,6,3,14,5,2,2,8,1324,4222,3,31,1,1,1,1,1,1,"Both employed",1,1,3,1,1
"1250",10711,11276,2017,35,6,3,15,5,2,3,12,5212,5212,5,29,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1251",10713,11279,2017,17,6,1,4,1,2,2,11,9312,0,3,48,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1252",10714,11280,2017,32,6,3,13,5,1,3,15,2221,5221,5,31,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1253",10715,11281,2017,37,6,3,15,5,1,3,13,5230,0,5,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1254",10716,11282,2017,36,6,3,15,5,1,3,15,4110,9621,5,37,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1255",10717,11283,2017,22,6,1,2,1,2,3,15,3114,0,5,23,1,1,0,0,1,0,"Male only Employed",1,1,2,1,0
"1256",10718,11284,2017,28,6,2,11,4,1,2,11,1412,5212,3,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1257",10719,11285,2017,36,6,3,15,5,1,3,15,210,2341,5,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1258",10720,11286,2017,23,6,3,12,5,2,2,11,7212,1420,3,28,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1259",10721,11287,2017,30,6,2,11,4,2,2,9,5249,5249,3,33,1,0,0,1,1,1,"Both employed",0,1,2,1,1
"1260",10722,11288,2017,28,6,2,11,4,1,3,13,5221,4321,5,30,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1261",10723,11289,2017,30,6,2,11,4,1,2,8,4214,0,3,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1262",10724,11290,2017,25,6,3,13,5,2,3,15,0,4222,5,26,0,0,0,0,0,1,"Female only Employed",0,0,0,0,1
"1263",10725,11291,2017,37,6,2,11,4,2,2,11,8322,1420,3,33,1,1,0,0,1,1,"Both employed",1,1,2,1,1
"1264",10726,11292,2017,44,6,1,4,1,1,1,7,7115,5321,1,50,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1265",10727,11293,2017,28,6,3,13,5,1,3,15,5222,0,5,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1266",10728,11294,2017,36,6,1,5,1,2,1,7,9312,0,1,44,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1267",10729,11295,2017,25,6,3,15,5,1,2,11,7315,2342,3,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1268",10730,11296,2017,27,6,2,11,4,1,3,13,7412,1420,5,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1269",10731,11297,2017,36,6,2,11,4,1,1,1,3323,5245,1,38,1,0,0,1,1,1,"Both employed",0,1,2,1,1
"1270",10732,11298,2017,37,6,2,9,3,1,3,15,1420,0,5,60,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1271",10733,11299,2017,36,6,2,11,4,1,3,13,7233,0,5,40,0,1,0,0,1,0,"Male only Employed",1,1,1,1,0
"1272",10734,11300,2017,39,6,3,15,5,1,3,13,1420,2330,5,38,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1273",10735,11301,2017,33,6,2,9,3,1,2,9,5221,0,3,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1274",10736,11302,2017,25,6,2,11,4,2,2,11,9313,0,3,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1275",10737,11303,2017,40,6,3,13,5,1,1,4,5153,5153,1,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1276",10739,11305,2017,41,6,1,2,1,1,1,7,8322,5212,1,47,1,1,0,0,1,1,"Both employed",1,1,2,1,1
"1277",10744,11310,2017,22,6,2,11,4,1,3,13,9313,0,5,34,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1278",10745,11311,2017,21,6,3,12,5,2,3,13,6125,0,5,21,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1279",10746,11312,2017,39,6,2,11,4,1,1,5,9213,3253,1,40,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1280",10747,11313,2017,35,6,3,15,5,2,2,11,9334,5131,3,33,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1281",10748,11314,2017,26,6,3,12,5,2,2,11,7212,0,3,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1282",10749,11315,2017,37,6,2,10,3,2,1,5,5212,5142,1,55,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1283",10750,11316,2017,26,6,2,9,3,2,2,10,8322,0,3,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1284",10751,11317,2017,31,6,2,10,3,1,1,7,5249,5249,1,38,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1285",10752,11318,2017,25,6,2,11,4,2,2,9,7131,5212,3,35,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1286",10754,11321,2017,34,7,1,7,2,1,2,11,7113,0,3,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1287",10755,11322,2017,24,7,2,11,4,1,1,3,9213,0,1,23,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1288",10756,11323,2017,20,7,3,12,5,1,2,11,0,0,3,25,0,0,0,0,0,0,"Both unemployed",0,0,0,0,0
"1289",10757,11324,2017,29,7,2,11,4,1,2,10,3113,0,3,31,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1290",10758,11325,2017,34,7,2,9,3,1,1,3,9621,0,1,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1291",10759,11326,2017,23,7,3,15,5,2,3,15,4214,5312,5,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1292",10761,11328,2017,20,7,2,8,3,2,2,8,8341,0,3,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1293",10763,11330,2017,19,7,1,7,2,2,1,3,5245,0,1,21,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1294",10764,11331,2017,28,7,2,11,4,1,2,11,8341,0,3,33,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1295",10765,11332,2017,27,7,1,7,2,2,1,3,9211,0,1,40,1,1,1,0,1,0,"Male only Employed",1,1,2,1,0
"1296",10767,11334,2017,22,7,3,14,5,2,3,13,1321,5221,5,21,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1297",10768,11335,2017,22,7,2,11,4,1,2,10,9312,0,3,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1298",10769,11336,2017,26,7,2,10,3,1,1,3,6117,0,1,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1299",10770,11337,2017,33,7,2,9,3,1,1,7,6112,6111,1,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1300",10771,11339,2017,38,7,2,11,4,1,1,3,6111,9213,1,38,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1301",10772,11340,2017,28,7,2,9,3,1,1,2,6112,0,1,29,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1302",10773,11341,2017,30,7,2,11,4,2,1,4,6226,0,1,30,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1303",10774,11342,2017,37,7,3,14,5,1,2,11,1420,9334,3,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1304",10775,11343,2017,35,7,1,4,1,1,0,NA,9331,0,0,39,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1305",10776,11344,2017,37,7,3,13,5,1,1,4,9312,0,1,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1306",10777,11345,2017,29,7,1,7,2,2,2,11,8322,1221,3,39,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1307",10779,11347,2017,25,7,2,8,3,1,1,4,6122,0,1,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1308",10780,11348,2017,24,7,2,8,3,1,1,4,6112,0,1,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1309",10781,11349,2017,29,7,1,2,1,1,2,8,6112,9213,3,29,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1310",10782,11350,2017,40,7,1,7,2,1,1,4,6117,9213,1,53,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1311",10783,11351,2017,23,7,1,7,2,2,1,1,9213,0,1,26,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1312",10784,11352,2017,39,1,3,14,5,2,2,11,8321,0,3,36,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1313",10785,11353,2017,31,1,3,15,5,1,2,11,9213,0,3,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1314",10786,11354,2017,37,1,1,3,1,1,1,3,9213,9213,1,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1315",10787,11355,2017,23,1,2,11,4,1,2,11,9213,0,3,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1316",10789,11357,2017,38,1,2,11,4,1,3,15,2144,0,5,44,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1317",10790,11358,2017,33,1,2,11,4,2,2,11,5212,9121,3,27,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1318",10791,11359,2017,32,1,2,11,4,2,2,11,8321,0,3,41,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1319",10792,11361,2017,42,1,2,11,4,2,2,11,8321,0,3,52,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1320",10793,11362,2017,21,1,3,15,5,2,3,15,8321,0,5,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1321",10795,11365,2017,34,1,2,11,4,1,2,11,0,0,3,34,0,0,0,0,0,0,"Both unemployed",0,0,0,0,0
"1322",10796,11366,2017,23,1,1,2,1,1,0,NA,5221,0,0,27,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1323",10798,11368,2017,36,1,2,11,4,1,2,11,6111,0,3,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1324",10800,11370,2017,25,1,3,13,5,1,3,15,5411,3251,5,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1325",10801,11371,2017,28,1,3,15,5,1,3,13,7131,0,5,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1326",10802,11372,2017,30,1,2,11,4,1,3,13,9621,9520,5,38,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1327",10803,11373,2017,40,1,2,11,4,1,3,13,9312,1420,5,49,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1328",10804,11374,2017,36,1,3,15,5,1,3,13,8331,5211,5,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1329",10805,11375,2017,31,1,3,12,5,1,2,11,5221,5221,3,32,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1330",10807,11377,2017,37,1,2,11,4,1,2,11,9312,0,3,45,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1331",10808,11378,2017,30,1,2,11,4,1,2,11,1411,0,3,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1332",10809,11379,2017,21,1,2,11,4,1,1,5,9312,5221,1,22,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1333",10810,11380,2017,28,1,1,7,2,1,2,11,6226,0,3,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1334",10811,11381,2017,21,1,1,7,2,2,1,7,9312,5153,1,23,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1335",10812,11382,2017,28,1,3,13,5,1,2,8,7131,0,3,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1336",10813,11384,2017,39,1,3,15,5,1,3,15,0,2221,5,40,0,0,0,0,0,1,"Female only Employed",0,0,0,0,1
"1337",10814,11385,2017,25,1,3,15,5,1,3,13,4222,7422,5,28,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1338",10815,11386,2017,32,1,3,15,5,1,3,13,3434,0,5,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1339",10816,11387,2017,25,1,2,9,3,1,2,11,9312,0,3,31,0,1,0,0,1,0,"Male only Employed",1,1,1,1,0
"1340",10817,11388,2017,35,1,2,11,4,1,2,11,5414,0,3,37,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1341",10818,11389,2017,35,1,3,13,5,1,2,10,6111,0,3,37,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1342",10819,11390,2017,31,1,2,11,4,1,1,7,6111,0,1,35,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1343",10820,11391,2017,29,1,2,11,4,1,2,10,5131,0,3,31,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1344",10822,11393,2017,37,1,2,11,4,1,2,10,7511,0,3,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1345",10824,11395,2017,21,1,2,8,3,1,2,11,9621,0,3,23,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1346",10825,11396,2017,28,1,1,5,1,2,0,NA,9312,5249,0,27,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1347",10826,11397,2017,31,1,1,5,1,1,1,7,9312,5221,1,31,1,0,0,0,1,1,"Both employed",0,1,1,1,1
"1348",10827,11398,2017,29,1,2,11,4,2,3,15,4110,5221,5,31,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1349",10828,11399,2017,29,1,3,15,5,2,3,15,2144,5211,5,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1350",10829,11400,2017,27,1,2,11,4,2,2,9,5249,0,3,38,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1351",10830,11401,2017,32,1,2,9,3,1,2,11,6226,3253,3,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1352",10832,11403,2017,26,1,2,11,4,2,3,12,6111,0,5,46,1,1,1,0,1,0,"Male only Employed",1,1,2,1,0
"1353",10833,11404,2017,32,1,3,13,5,1,3,13,1221,0,5,34,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1354",10834,11405,2017,33,1,3,15,5,1,3,15,8350,5411,5,33,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1355",10836,11407,2017,33,1,3,15,5,1,3,13,9213,5211,5,42,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1356",10837,11408,2017,31,1,2,11,4,1,3,12,9213,0,5,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1357",10839,11410,2017,42,1,3,12,5,1,3,13,6111,0,5,42,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1358",10840,11411,2017,22,1,1,7,2,1,1,7,9213,0,1,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1359",10841,11412,2017,38,1,1,7,2,1,1,4,7115,0,1,38,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1360",10843,11414,2017,33,1,3,15,5,1,3,13,5131,2341,5,33,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1361",10844,11415,2017,30,1,2,8,3,2,2,11,6111,0,3,42,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1362",10845,11416,2017,26,1,3,13,5,2,2,11,6111,1221,3,26,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1363",10846,11417,2017,22,1,2,10,3,2,2,11,0,0,3,24,0,0,0,0,0,0,"Both unemployed",0,0,0,0,0
"1364",10847,11418,2017,28,1,2,8,3,1,2,11,9213,5211,3,28,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1365",10848,11419,2017,28,1,2,10,3,1,2,9,9312,0,3,28,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1366",10849,11420,2017,34,1,3,12,5,1,2,9,5221,0,3,34,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1367",10850,11421,2017,32,1,3,13,5,1,3,13,4212,0,5,31,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1368",10851,11422,2017,37,1,3,15,5,2,1,7,7115,0,1,40,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1369",10853,11424,2017,23,1,3,15,5,2,3,15,5131,4213,5,25,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1370",10854,11425,2017,25,1,2,11,4,1,2,11,7115,0,3,24,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1371",10855,11426,2017,33,1,3,15,5,1,2,11,6111,2341,3,34,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1372",10856,11427,2017,37,1,3,13,5,1,2,11,6127,1420,3,35,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1373",10857,11428,2017,23,1,2,11,4,2,2,11,9621,0,3,29,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1374",10859,11430,2017,41,1,2,11,4,1,1,4,6111,0,1,47,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1375",10860,11431,2017,28,1,3,15,5,1,3,15,2341,0,5,29,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1376",10861,11433,2017,41,1,3,13,5,2,3,15,1321,5211,5,41,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1377",10862,11434,2017,25,1,3,14,5,1,3,15,5412,5211,5,27,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1378",10863,11435,2017,34,1,3,15,5,1,2,11,5211,5211,3,37,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1379",10864,11436,2017,32,1,2,11,4,1,1,3,0,9213,1,35,0,0,0,0,0,1,"Female only Employed",0,0,0,0,1
"1380",10865,11437,2017,27,1,3,12,5,1,2,11,6111,0,3,32,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1381",10866,11438,2017,26,1,2,11,4,1,2,8,7115,9213,3,29,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1382",10867,11439,2017,17,1,2,10,3,2,1,5,9621,1221,1,22,0,0,0,0,1,1,"Both employed",0,0,0,1,1
"1383",10868,11440,2017,19,1,2,9,3,1,1,98,9214,0,1,21,1,1,1,0,1,0,"Male only Employed",1,1,2,1,0
"1384",10869,11441,2017,26,1,2,9,3,2,1,7,7115,0,1,35,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1385",10870,11442,2017,24,1,2,11,4,1,2,11,0,8111,3,30,0,0,0,0,0,1,"Female only Employed",0,0,0,0,1
"1386",10871,11443,2017,24,1,3,15,5,2,1,4,1420,0,1,22,0,0,0,0,1,0,"Male only Employed",0,0,0,1,0
"1387",10873,11445,2017,22,1,2,11,4,1,2,10,6111,0,3,29,1,0,0,0,1,0,"Male only Employed",0,1,1,1,0
"1388",10874,11446,2017,22,1,2,9,3,1,1,6,7317,7317,2,28,1,0,0,0,1,1,"Both employed",0,1,1,1,1
