"","CASEID","V000","V001","V002","V003","V004","V005","V006","V007","V008","V008A","V009","V010","V011","V012","V013","V024","V101","V106","V107","V149","V190","V191","V190A","V191A","V501","V502","V503","V504","V505","V506","V701","V702","V704","V704A","V705","V714","V714A","V715","V716","V717","V719","V721","V729","V730","V731","V732","V739","V740","V741","V743A","V743B","V743C","V743D","V743E","V743F","V744A","V744B","V744C","V744D","V744E","V745A","V745B","V745C","V745D","V746","D005","D101A","D101B","D101C","D101D","D101E","D101F","D101G","D101H","D101I","D101J","D102","D103A","D103B","D103C","D103D","D103E","D103F","D103G","D104","D105A","D105B","D105C","D105D","D105E","D105F","D105G","D105H","D105I","D105J","D105K","D105L","D105M","D105N","D106","D107","D108","D109","D110A","D110B","D110C","D110D","D110E","D110F","D110G","D110H","D111","D112","D112A","D113","D114"
"3324","    07960004  2","PH7",796,4,2,796,1004813,9,2017,1413,42983,1,1991,1093,26,3,5,5,3,15,5,2,-26228,3,-1936,2,1,1,1,1,NA,2,11,9211,1,4,1,NA,11,5212,3,3,NA,3,29,2,1,2,NA,1,1,2,NA,2,NA,2,0,0,0,0,0,3,0,NA,NA,2,740772,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3325","    07960016  2","PH7",796,16,2,796,1004813,9,2017,1413,42983,7,1980,967,37,5,5,5,3,15,5,3,22879,4,50840,1,1,1,1,1,NA,2,11,3412,1,1,0,0,11,0,0,NA,NA,3,32,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,740772,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3326","    07970003  4","PH7",797,3,4,797,1180589,9,2017,1413,42989,12,1981,984,35,5,5,5,2,9,3,1,-105512,1,-87144,2,1,2,2,1,NA,2,8,9312,1,9,0,0,8,0,0,NA,NA,3,46,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,870359,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"3327","    07970006  1","PH7",797,6,1,797,1180589,9,2017,1413,42992,7,1978,943,39,5,5,5,2,11,4,1,-77093,2,-56601,1,1,1,2,1,NA,1,7,9312,1,9,0,0,7,0,0,NA,NA,1,42,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3328","    07970008  8","PH7",797,8,8,797,1180589,9,2017,1413,42991,4,1997,1168,20,2,5,5,2,11,4,2,-21906,3,2709,2,1,1,1,1,NA,2,10,9312,1,9,0,0,10,0,0,NA,NA,3,21,0,NA,NA,NA,NA,1,5,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3329","    07970014  2","PH7",797,14,2,797,1180589,9,2017,1413,42989,2,1987,1046,30,4,5,5,3,13,5,1,-108106,1,-89932,1,1,1,1,1,NA,2,11,7412,1,8,1,NA,11,5211,3,3,NA,3,37,2,1,1,NA,1,1,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,2,870359,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3330","    07970015  2","PH7",797,15,2,797,1180589,9,2017,1413,42991,1,1990,1081,27,3,5,5,1,7,2,1,-117187,1,-99692,2,1,1,1,1,NA,2,9,0,0,0,0,0,9,0,0,NA,NA,3,31,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,2,0,NA,NA,NA,870359,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"3331","    07970019  2","PH7",797,19,2,797,1180589,9,2017,1413,42992,10,1988,1066,28,3,5,5,2,9,3,1,-167165,1,-153403,2,1,1,1,1,NA,2,9,0,0,0,0,0,9,0,0,NA,NA,3,32,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,2,0,NA,NA,NA,870359,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3332","    07970022  5","PH7",797,22,5,797,1180589,9,2017,1413,42992,6,1994,1134,23,2,5,5,3,15,5,4,57329,4,87865,2,1,1,2,1,NA,3,13,7411,1,8,0,0,13,0,0,NA,NA,5,24,0,NA,NA,NA,NA,1,5,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,1740719,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"3333","    07970025  4","PH7",797,25,4,797,1180589,9,2017,1413,42992,11,1999,1199,17,1,5,5,2,11,4,4,83161,5,115627,2,1,1,1,1,NA,2,11,4214,1,2,0,0,11,0,0,NA,NA,3,24,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,870359,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3334","    07980008  2","PH7",798,8,2,798,532577,8,2017,1412,42976,1,1979,949,38,5,5,5,2,11,4,2,-69815,2,-48780,2,1,2,1,1,NA,1,3,6226,1,4,0,0,3,9111,6,2,NA,1,47,1,2,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,2,392629,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,2
"3335","    07980011  2","PH7",798,11,2,798,532577,8,2017,1412,42976,8,1979,956,38,5,5,5,2,10,3,2,-34071,3,-10365,2,1,2,1,1,NA,2,8,6115,1,4,1,NA,8,7532,8,3,NA,3,33,2,3,NA,NA,0,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,392629,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3336","    07980017  2","PH7",798,17,2,798,532577,8,2017,1412,42978,2,1994,1130,23,2,5,5,2,11,4,1,-105553,1,-87188,1,1,1,1,1,NA,2,11,8322,1,8,0,0,11,0,0,NA,NA,3,29,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,392629,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,1
"3337","    07980024  2","PH7",798,24,2,798,532577,8,2017,1412,42978,9,1990,1089,26,3,5,5,2,8,3,1,-132264,1,-115894,1,1,1,1,1,NA,1,5,9213,1,4,0,0,5,0,0,NA,NA,1,29,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,2,0,NA,NA,NA,392629,1,1,0,0,1,NA,NA,NA,NA,NA,3,0,0,3,0,0,0,0,1,3,3,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,0,95,0,0,NA,0,0,0,0,NA,0,1,0,0,NA
"3338","    07990006  2","PH7",799,6,2,799,428781,9,2017,1413,43006,12,1993,1128,23,2,6,6,2,11,4,1,-105889,1,-87548,2,1,1,1,1,NA,3,12,7115,1,8,0,0,12,0,0,NA,NA,5,26,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,1,0,NA,NA,NA,320683,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3339","    07990008  2","PH7",799,8,2,799,428781,10,2017,1414,43017,11,1985,1031,31,4,6,6,2,11,4,1,-72212,2,-51356,2,1,1,1,1,NA,2,10,7512,1,8,0,0,10,0,0,NA,NA,3,20,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,320683,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3340","    08000012  2","PH7",800,12,2,800,859459,8,2017,1412,42964,12,1987,1056,29,3,6,6,2,11,4,1,-92107,2,-72737,2,1,2,2,1,NA,2,9,7318,1,8,0,0,9,0,0,NA,NA,3,22,0,NA,NA,NA,NA,1,2,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,642786,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3341","    08010009  3","PH7",801,9,3,801,679219,9,2017,1413,42986,10,1993,1126,23,2,6,6,2,11,4,2,-26710,3,-2454,2,1,1,1,1,NA,1,7,9313,1,9,0,0,7,0,0,NA,NA,1,25,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,507985,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3342","    08020008  3","PH7",802,8,3,802,673527,8,2017,1412,42968,8,1999,1196,18,1,6,6,2,11,4,2,-32911,3,-9118,2,1,1,1,1,NA,3,13,9321,1,9,0,0,13,0,0,NA,NA,5,24,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,503729,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3344","    08020018  6","PH7",802,18,6,802,673527,8,2017,1412,42965,10,1979,958,37,5,6,6,3,15,5,3,-7954,3,17704,1,1,1,2,1,NA,3,13,5414,1,3,1,NA,13,3322,1,3,NA,5,33,2,1,NA,NA,0,1,1,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,503729,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3345","    08020019  2","PH7",802,19,2,802,673527,8,2017,1412,42974,11,1982,995,34,4,6,6,3,12,5,2,-10131,3,15365,2,1,2,1,1,NA,2,11,6125,1,4,1,NA,11,1420,1,3,NA,3,32,2,1,NA,NA,0,4,1,NA,1,NA,4,0,0,0,0,0,0,0,NA,NA,NA,503729,1,1,1,1,1,NA,NA,NA,NA,NA,5,1,2,1,0,2,2,0,1,2,3,0,0,0,0,NA,2,0,0,0,NA,NA,NA,1,0,1,3,1,0,NA,0,0,1,1,NA,1,1,2,1,1
"3346","    08030006  4","PH7",803,6,4,803,516055,9,2017,1413,42998,4,1990,1084,27,3,6,6,3,15,5,4,86066,5,118750,1,1,1,1,1,NA,3,15,2341,1,1,1,NA,15,2341,1,2,NA,5,29,2,1,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3347","    08030018  2","PH7",803,18,2,803,516055,10,2017,1414,43013,2,1990,1082,27,3,6,6,2,11,4,2,-45801,2,-22971,1,1,1,1,1,NA,2,11,7115,1,8,0,0,11,0,0,NA,NA,3,34,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,1,0,NA,NA,NA,385955,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3348","    08030021  6","PH7",803,21,6,803,516055,9,2017,1413,42991,12,1984,1020,32,4,6,6,3,15,5,4,76044,4,107978,1,1,1,1,1,NA,3,15,5412,1,3,1,NA,15,2359,1,2,NA,5,33,2,1,2,NA,1,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,385955,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3349","    08040007  2","PH7",804,7,2,804,406014,8,2017,1412,42972,11,1974,899,42,6,6,6,1,5,1,1,-108505,1,-90361,1,1,2,1,1,NA,1,2,9213,1,4,0,0,2,0,0,NA,NA,1,43,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,1,0,NA,NA,NA,303656,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3350","    08040010  2","PH7",804,10,2,804,406014,8,2017,1412,42972,2,1972,866,45,7,6,6,2,11,4,1,-130049,1,-113514,1,1,1,1,1,NA,3,13,7317,1,8,1,NA,13,9211,4,2,NA,5,49,2,2,2,NA,2,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,2,303656,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3351","    08040016  2","PH7",804,16,2,804,406014,8,2017,1412,42972,6,1994,1134,23,2,6,6,2,11,4,1,-76858,2,-56348,1,1,1,1,1,NA,2,9,9213,1,4,0,0,9,0,0,NA,NA,3,29,0,NA,NA,NA,NA,2,2,NA,2,NA,4,0,0,0,0,0,1,0,NA,NA,NA,303656,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3352","    08040019  2","PH7",804,19,2,804,406014,8,2017,1412,42972,2,1988,1058,29,3,6,6,1,7,2,1,-93230,2,-73944,1,1,1,1,1,NA,2,11,5120,2,7,0,0,11,5131,7,2,NA,3,35,1,1,4,NA,1,2,2,NA,2,NA,4,0,0,0,0,0,3,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3353","    08040020  2","PH7",804,20,2,804,406014,8,2017,1412,42972,2,1997,1166,20,2,6,6,1,2,1,2,-35144,3,-11517,2,1,2,1,1,NA,1,5,1420,1,1,0,0,5,0,0,NA,NA,1,33,0,NA,NA,NA,NA,2,2,NA,2,NA,4,0,0,0,0,0,0,0,NA,NA,NA,303656,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3354","    08050001  2","PH7",805,1,2,805,487596,8,2017,1412,42971,6,1987,1050,30,4,6,6,2,10,3,1,-91345,2,-71918,2,1,2,1,1,NA,2,11,9211,1,4,0,0,11,0,0,NA,NA,3,30,0,NA,NA,NA,NA,2,4,NA,2,NA,2,0,0,0,0,0,3,0,NA,NA,NA,364672,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3355","    08050002  2","PH7",805,2,2,805,487596,8,2017,1412,42971,4,1989,1072,28,3,6,6,1,6,1,1,-112722,1,-94893,2,1,1,1,1,NA,2,11,9312,1,9,0,0,11,0,0,NA,NA,3,32,0,NA,NA,NA,NA,1,2,NA,4,NA,2,0,0,0,0,0,3,0,NA,NA,NA,364672,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3356","    08050012  5","PH7",805,12,5,805,487596,9,2017,1413,42979,10,1988,1066,28,3,6,6,2,9,3,3,20197,4,47959,2,1,1,1,1,NA,2,8,7115,1,8,1,NA,8,7512,8,3,NA,3,24,2,2,NA,NA,0,1,1,NA,1,NA,4,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3357","    08050022  8","PH7",805,22,8,805,487596,9,2017,1413,42985,12,1993,1128,23,2,6,6,3,12,5,5,137876,5,174430,2,1,1,1,1,NA,3,15,3322,1,1,0,0,15,0,0,NA,NA,5,21,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3358","    08060008  3","PH7",806,8,3,806,502774,8,2017,1412,42975,12,1994,1140,22,2,6,6,2,11,4,2,-49318,2,-26751,2,1,1,1,1,NA,2,11,8350,1,8,0,0,11,0,0,NA,NA,3,22,0,NA,NA,NA,NA,4,2,NA,1,NA,2,0,0,0,0,0,0,0,NA,NA,NA,376023,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3359","    08060012  5","PH7",806,12,5,806,502774,8,2017,1412,42969,2,1990,1082,27,3,6,6,2,11,4,2,-27061,3,-2831,2,1,1,1,1,NA,2,11,5131,1,7,0,0,11,0,0,NA,NA,3,25,0,NA,NA,NA,NA,1,2,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,376023,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3360","    08060023  2","PH7",806,23,2,806,502774,8,2017,1412,42975,2,1985,1022,32,4,6,6,2,11,4,3,-7149,3,18569,1,1,1,1,1,NA,2,11,7113,1,8,0,0,11,0,0,NA,NA,3,37,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,3,0,NA,NA,NA,376023,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3361","    08070016  5","PH7",807,16,5,807,451548,9,2017,1413,43008,1,1997,1165,20,2,6,6,3,14,5,4,110608,4,64273,2,1,1,1,1,NA,3,15,5414,1,3,0,0,15,0,0,NA,NA,5,20,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,707937,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,1,2
"3363","    08080002  2","PH7",808,2,2,808,430678,9,2017,1413,42992,2,1991,1094,26,3,6,6,1,7,2,1,-153547,1,-138768,2,1,1,1,1,NA,2,11,5211,1,3,0,0,11,0,0,NA,NA,3,33,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,1,0,NA,NA,NA,322103,1,0,0,0,1,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3364","    08090005  4","PH7",809,5,4,809,726651,9,2017,1413,42982,3,1990,1083,27,3,6,6,3,15,5,3,25973,4,54166,2,1,1,1,1,NA,3,15,2141,1,1,0,0,15,0,0,NA,NA,5,29,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,543459,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA
"3365","    08090007  2","PH7",809,7,2,809,726651,9,2017,1413,42982,4,1987,1048,30,4,6,6,2,11,4,2,-18194,3,6699,2,1,1,1,1,NA,2,10,6226,1,4,0,0,10,0,0,NA,NA,3,37,0,NA,NA,NA,NA,2,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,543459,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,1,1
"3366","    08090012  3","PH7",809,12,3,809,726651,9,2017,1413,42982,8,1977,932,40,6,6,6,3,15,5,3,46151,4,75852,1,1,1,1,1,NA,3,15,2142,1,1,0,0,15,0,0,NA,NA,5,25,0,NA,NA,NA,NA,2,2,NA,2,NA,2,0,0,0,0,0,0,0,NA,NA,NA,543459,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3367","    08090016 13","PH7",809,16,13,809,726651,9,2017,1413,42983,9,1993,1125,24,2,6,6,2,9,3,1,-97657,1,-78702,2,1,1,2,1,NA,2,11,9313,1,9,0,0,11,0,0,NA,NA,3,35,0,NA,NA,NA,NA,4,2,NA,1,NA,4,0,0,0,0,0,0,0,NA,NA,NA,1139241,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3368","    08090017  2","PH7",809,17,2,809,726651,9,2017,1413,42983,5,1986,1037,31,4,6,6,1,7,2,1,-111307,1,-93371,1,1,1,1,1,NA,2,11,6226,1,4,0,0,11,0,0,NA,NA,3,31,0,NA,NA,NA,NA,1,2,NA,2,NA,1,0,0,0,0,0,2,0,NA,NA,NA,543459,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3369","    08090020  4","PH7",809,20,4,809,726651,10,2017,1414,43010,10,1990,1090,27,3,6,6,3,13,5,2,-14887,3,10253,2,1,1,1,1,NA,3,12,8321,1,8,0,0,12,0,0,NA,NA,5,30,0,NA,NA,NA,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,NA,NA,NA,543459,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3370","    08090024  2","PH7",809,24,2,809,726651,9,2017,1413,42983,2,1986,1034,31,4,6,6,3,15,5,1,-152688,1,-137845,2,1,1,1,1,NA,2,8,6111,1,4,0,0,8,0,0,NA,NA,3,34,0,NA,NA,NA,NA,2,1,NA,1,NA,1,0,0,0,0,0,1,0,NA,NA,NA,543459,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
"3372","    08100003  2","PH7",810,3,2,810,487596,9,2017,1413,43002,5,1980,965,37,5,6,6,2,11,4,2,-52252,2,-29904,1,1,1,1,1,NA,1,3,6226,1,4,1,NA,3,5212,3,3,NA,1,37,2,1,NA,NA,0,1,2,NA,2,NA,1,0,0,0,0,0,0,0,NA,NA,NA,764453,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,2
